"bloco","inicio","fim","sim_otimo","alpha_otimo","beta_otimo","tipo_melhor","convergencia"
194,1.93,2.42,0.0497735213759132,1.3802063484155,0.0400455589496384,"heavy",0
195,1.94,2.43,0.0511731224831911,1.61644798106647,0.0572532049386835,"heavy",0
196,1.95,2.44,0.0463805724309193,1.68416118467292,0.064675949242356,"heavy",0
197,1.96,2.45,0.00869086282648493,1.20805458535521,0.0284792349053268,"heavy",0
198,1.97,2.46,-0.0616758434323967,0.932803160384323,0.0116353126096076,"heavy",0
199,1.98,2.47,0.00223501923221262,1.1744008430434,0.0258455859477463,"heavy",0
200,1.99,2.48,-0.020853755901862,0.839510669480952,0.00967926067957498,"heavy",0
201,2,2.49,-0.00940373551781618,1.10835149694049,0.0218331586520769,"heavy",0
202,2.01,2.5,-0.00592674004296018,1.21490819342729,0.0274136508493663,"heavy",52
203,2.02,2.51,-0.00242498635998194,1.26064398353666,0.0302270860622269,"heavy",0
204,2.03,2.52,-0.00557130006453213,1.21761853668799,0.0274473788014073,"heavy",0
205,2.04,2.53,0.0136441073489393,1.41006833204335,0.0400060517628383,"heavy",0
206,2.05,2.54,0.00609208232467315,1.35917896446151,0.0354490355629769,"heavy",0
207,2.06,2.55,0.00580835162330774,1.31075866914605,0.0320896824905726,"heavy",0
208,2.07,2.56,0.00167150093703582,1.51169778571536,0.0453998272361058,"heavy",0
209,2.08,2.57,-0.00665268542266209,1.68006795574458,0.0565921391567741,"heavy",0
210,2.09,2.58,-0.0140252698884634,0.935076092836126,0.0187100116233597,"heavy",0
211,2.1,2.59,-0.0161754779892495,1.34409931877577,0.034181718084151,"heavy",0
212,2.11,2.6,0.0202673106906695,1.57233054242032,0.0493801896039999,"heavy",0
213,2.12,2.61,0.0677200092430914,1.80921049280898,0.0676712147417878,"heavy",0
214,2.13,2.62,0.113653772621898,2.11782226278369,0.0949649114799408,"light",0
215,2.14,2.63,0.151027397273721,2.39202827024787,0.122806477088156,"light",0
216,2.15,2.64,0.177305906123594,2.5815094497307,0.144319303434848,"light",0
217,2.16,2.65,0.196978816003302,2.94943809562784,0.185645545814569,"light",0
218,2.17,2.66,0.208100629375339,2.99155737900734,0.192910879338853,"light",0
219,2.18,2.67,0.214690738340718,2.95977174656843,0.191272879101475,"light",0
220,2.19,2.68,0.215704249763439,2.74451987761039,0.168866682437623,"light",0
221,2.2,2.69,0.212934264176508,2.50809292887897,0.143857040981959,"light",0
222,2.21,2.7,0.209783466389665,2.37269627702299,0.129508209325071,"light",0
223,2.22,2.71,0.167422669892568,1.90529706156316,0.080379903162527,"heavy",0
224,2.23,2.72,0.0244713915798151,3.3621679894715,0.136691318239053,"light",0
225,2.24,2.73,-0.0987217307435068,250.836044748548,9.18520106542704,"light",0
226,2.25,2.74,-0.115256139417576,247.107337538627,8.74611796127759,"light",0
227,2.26,2.75,-0.128654770919534,287.281903513915,10.1926119858043,"light",0
228,2.27,2.76,0.000874403606323608,1.86347817033602,0.0530318269999554,"heavy",0
229,2.28,2.77,-0.0189667285877024,99.8138058200563,3.15218830078486,"light",0
230,2.29,2.78,-0.0130129776406655,280.961281223369,9.00809903731385,"light",0
231,2.3,2.79,-0.00470593756403816,259.220427387611,8.39429384834646,"light",0
232,2.31,2.8,0.00269624615459572,248.836496069743,8.21846176587574,"light",0
233,2.32,2.81,-0.00106984867309749,227.396872683268,8.39374491809721,"light",0
234,2.33,2.82,-0.0418987766007696,273.888876794797,10.2856427511307,"light",0
235,2.34,2.83,-0.100207992581385,242.872730566767,8.50744644248052,"light",0
236,2.35,2.84,-0.166421017813941,261.299588292115,8.11264744098285,"light",0
237,2.36,2.85,-0.223635720477478,309.388176672632,9.34972491843089,"light",0
238,2.37,2.86,-0.288398058791128,280.345832009222,8.35212871290867,"light",0
