"bloco","inicio","fim","sim_otimo","alpha_otimo","beta_otimo","tipo_melhor","convergencia"
303,3.02,3.51,-5.20590091751807,0.125232206895824,1e-08,"heavy",0
304,3.03,3.52,-5.19776958584,0.125749737637194,1e-08,"heavy",0
305,3.04,3.53,-5.19638926425207,0.126414037002562,1e-08,"heavy",0
306,3.05,3.54,-5.19602902879007,0.126560558454033,1e-08,"heavy",0
307,3.06,3.55,-4.72482242994333,0.118400817319985,1e-08,"heavy",0
308,3.07,3.56,-4.73774792147991,0.118804293068768,1e-08,"heavy",0
309,3.08,3.57,-4.74893541213361,0.11920953294616,1e-08,"heavy",0
310,3.09,3.58,-4.7351903003523,0.118867897251019,1e-08,"heavy",0
311,3.1,3.59,-4.73204842477655,0.118967853142695,1e-08,"heavy",0
312,3.11,3.6,-4.4533088042317,0.115695405215989,1e-08,"heavy",0
313,3.12,3.61,-4.62698689644307,0.119346597975897,1e-08,"heavy",0
314,3.13,3.62,-4.82696181249506,0.123261000429852,1e-08,"heavy",0
315,3.14,3.63,-4.81184460720237,0.123379425714204,1e-08,"heavy",0
316,3.15,3.64,-4.83201675700452,0.123592302125752,1e-08,"heavy",0
317,3.16,3.65,-4.52650164524152,0.11956998800282,1e-08,"heavy",0
318,3.17,3.66,-4.23525381556694,0.115894505226267,1e-08,"heavy",0
319,3.18,3.67,-4.42072933009299,0.119767495884889,1e-08,"heavy",0
320,3.19,3.68,-4.60070221300294,0.123719981821624,1e-08,"heavy",0
321,3.2,3.69,-4.77927945210683,0.127856526007419,1e-08,"heavy",0
322,3.21,3.7,-4.50453564829592,0.123855002385548,1e-08,"heavy",0
323,3.22,3.71,-4.23253074566476,0.119974079315201,1e-08,"heavy",0
324,3.23,3.72,-3.7581906355709,0.112765334028485,1e-08,"heavy",0
325,3.24,3.73,-1.43728107015022,0.907114044829797,0.00382324409917251,"heavy",0
326,3.25,3.74,-3.7200139008368,0.112565012210157,1e-08,"heavy",0
327,3.26,3.75,-3.44917534491645,0.109728466311715,1e-08,"heavy",0
328,3.27,3.76,-3.92837604647252,0.116495106459941,1e-08,"heavy",0
329,3.28,3.77,-3.93418410429572,0.116598362131084,1e-08,"heavy",52
330,3.29,3.78,-3.95098796158133,0.116976648832236,1e-08,"heavy",0
331,3.3,3.79,-4.22583799072529,0.119743550105543,1e-08,"heavy",0
332,3.31,3.8,-4.26942897949282,0.120202757095364,1e-08,"heavy",0
333,3.32,3.81,-4.33192214931301,0.121238905614436,1e-08,"heavy",0
334,3.33,3.82,-4.83175299364328,0.129144002095765,1e-08,"heavy",0
335,3.34,3.83,-5.36333716803359,0.139614606572041,1e-08,"heavy",0
336,3.35,3.84,-5.89846178394532,0.151967322685984,1e-08,"heavy",0
337,3.36,3.85,-5.9034547442786,0.152164934325327,1e-08,"heavy",0
338,3.37,3.86,-5.6919575737955,0.14579399895742,1e-08,"heavy",0
339,3.38,3.87,-5.99624057106107,0.151728086418918,1e-08,"heavy",0
